id,host_id,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_60
23587621,176335728,1.0,1.0,41.14833,-8.60259,3.0,1.0,2.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,5,17
23601085,13383554,3.0,4.0,,,6.0,3.0,4.0,2.0,365,2.0,2.0,365.0,365.0,2.0,365.0,,8,21
23605858,55804565,2.0,13.0,41.15699,-8.61025,3.0,2.0,2.0,,150,,,150.0,150.0,4.1,150.0,,14,23
23608437,192517994,1.0,1.0,41.16377,,4.0,2.0,2.0,2.0,130,2.0,2.0,1125.0,1125.0,2.0,1125.0,,9,9
23611779,140588482,3.0,3.0,,,4.0,2.0,4.0,1.0,30,1.0,1.0,30.0,30.0,1.0,30.0,,9,17
23618331,74441841,4.0,4.0,,,4.0,1.0,1.0,,366,3.0,,365.0,365.0,,365.0,,3,3
23622810,176748853,1.0,1.0,41.1515,-8.61246,4.0,1.0,1.0,3.0,1000,2.0,3.0,1125.0,1125.0,3.0,1125.0,,7,23
23627522,176793504,2.0,2.0,41.14975,-8.59769,3.0,0.0,2.0,3.0,60,2.0,3.0,1125.0,1125.0,3.0,1125.0,,2,9
23632541,143402005,30.0,30.0,41.1573,-8.61125,2.0,1.0,1.0,2.0,30,2.0,2.0,30.0,30.0,2.0,30.0,,9,17
23638500,59151165,1.0,1.0,41.16363,-8.60485,4.0,2.0,3.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,3,5
23639205,176930540,1.0,1.0,41.16245,-8.60358,2.0,1.0,2.0,2.0,10,2.0,2.0,10.0,10.0,2.0,10.0,,0,0
23641935,59469397,6.0,6.0,41.15212,-8.59929,2.0,1.0,2.0,,365,,,1125.0,1125.0,,1125.0,,17,34
23642537,59469397,6.0,6.0,41.148647,-8.603059,4.0,0.0,2.0,,365,,,1125.0,1125.0,,1125.0,,8,18
23643154,176967645,8.0,8.0,41.13381,-8.61121,1.0,1.0,2.0,,180,,,1125.0,1125.0,,1125.0,,0,0
23644244,176967645,8.0,8.0,41.13555,-8.60936,1.0,1.0,2.0,,180,,,1125.0,1125.0,,1125.0,,0,0
23644871,176967645,8.0,8.0,41.13513,-8.61016,1.0,1.0,2.0,,180,,,180.0,180.0,,180.0,,0,0
23645363,176967645,8.0,8.0,41.13413,-8.61001,1.0,1.0,2.0,,180,,,180.0,180.0,,180.0,,0,0
23658492,56226295,32.0,34.0,41.14431,-8.61441,4.0,1.0,2.0,3.0,31,2.0,3.0,31.0,31.0,2.9,31.0,,27,55
23664580,96831178,18.0,28.0,,,,,5.0,,30,,,1125.0,1125.0,5.0,1125.0,,10,21
23665583,116104069,3.0,3.0,41.14716,-8.60098,4.0,1.0,3.0,1.0,1125,1.0,2.0,1125.0,1125.0,1.1,1125.0,,20,32
23666792,110861994,1.0,1.0,,,6.0,2.0,1.0,2.0,14,2.0,2.0,14.0,14.0,2.0,14.0,,0,0
23674864,119157440,3.0,3.0,41.17176,-8.61606,2.0,1.0,1.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,19,40
23684815,19887538,45.0,48.0,41.14316,-8.61791,4.0,2.0,2.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,14,32
23700152,171473966,4.0,4.0,,,4.0,1.0,2.0,1.0,31,1.0,2.0,31.0,31.0,1.2,31.0,,21,38
23704903,168609910,2.0,6.0,,,4.0,1.0,2.0,1.0,30,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,1
23721335,177796681,1.0,1.0,,,,,1.0,1.0,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0
23742647,57794865,2.0,2.0,41.14127,-8.62346,4.0,1.0,1.0,,1125,2.0,,1125.0,1125.0,4.9,1125.0,,5,7
23743781,22724401,8.0,8.0,,,6.0,3.0,4.0,1.0,27,1.0,,1125.0,1125.0,3.1,1125.0,,0,0
23744877,175526174,1.0,1.0,41.14466,,,,,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,8,17
23745921,102135063,1.0,1.0,41.1597,-8.61421,2.0,0.0,1.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,1,4
23746850,178074193,1.0,1.0,41.14306,-8.61739,6.0,2.0,4.0,3.0,1125,1.0,3.0,1125.0,1125.0,2.9,1125.0,,2,12
23760804,91342082,3.0,3.0,41.14431,-8.61441,2.0,1.0,2.0,2.0,90,1.0,2.0,1125.0,1125.0,2.0,1125.0,,10,16
23763814,37066714,,,41.14346,-8.60938,4.0,1.0,2.0,1.0,1125,1.0,2.0,2.0,1125.0,1.8,238.0,,3,11
23769711,19568815,2.0,4.0,41.16493,,2.0,1.0,1.0,1.0,1125,1.0,1.0,365.0,365.0,1.0,365.0,,18,30
23788132,178304813,1.0,1.0,,,7.0,3.0,6.0,,1125,,,1125.0,1125.0,5.0,1125.0,,21,31
23796445,178573929,2.0,2.0,41.15591,,6.0,3.0,4.0,3.0,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,,27,31
23797251,97104881,5.0,5.0,41.152046,-8.610113,4.0,1.0,2.0,3.0,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,,15,23
23802966,178622453,1.0,1.0,41.14716,,6.0,3.0,3.0,1.0,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0
23807146,67054724,7.0,14.0,41.16797,-8.63704,2.0,1.0,2.0,2.0,1125,2.0,3.0,1125.0,1125.0,2.2,1125.0,,12,31
23807151,67054724,7.0,14.0,41.16615,-8.63756,3.0,1.0,3.0,2.0,1125,2.0,3.0,1125.0,1125.0,2.1,1125.0,,17,22
23837028,53133087,3.0,3.0,,,4.0,2.0,2.0,1.0,1125,2.0,3.0,1125.0,1125.0,2.1,1125.0,,0,0
23837800,22724401,8.0,8.0,,-8.60592,4.0,2.0,2.0,1.0,27,1.0,,1125.0,1125.0,3.1,1125.0,,0,0
23841490,58717721,2.0,2.0,,,4.0,2.0,3.0,,30,,,30.0,30.0,5.0,30.0,,0,0
23848343,171473966,4.0,4.0,,,,3.0,4.0,2.0,30,2.0,2.0,30.0,30.0,2.0,30.0,,27,47
23851274,63565731,36.0,43.0,41.15131,-8.60779,4.0,2.0,4.0,3.0,900,3.0,3.0,900.0,900.0,3.0,900.0,,3,9
23869690,4487775,2.0,2.0,,-8.64455,3.0,1.0,2.0,2.0,1100,2.0,2.0,1125.0,1125.0,2.0,1125.0,,22,45
23871854,100007386,1.0,1.0,,,6.0,3.0,3.0,,21,,,1125.0,1125.0,,1125.0,,29,39
23877826,100917523,,,41.1774,,2.0,1.0,1.0,1.0,1125,1.0,2.0,1125.0,1125.0,1.2,1125.0,,9,26
23896362,247404054,12.0,12.0,41.14897,-8.61442,4.0,1.0,4.0,2.0,30,2.0,2.0,30.0,30.0,2.0,30.0,,6,9
23903624,179641958,2.0,2.0,41.14145,-8.61548,2.0,0.0,1.0,1.0,1125,1.0,1.0,1.0,1125.0,1.0,134.0,,10,34
23903769,364783572,,,41.1401,-8.61471,2.0,0.0,1.0,1.0,1125,1.0,1.0,1.0,1125.0,1.0,198.0,,9,36
23906058,156175295,6.0,6.0,,-8.61245,1.0,1.0,1.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,7,19
23908140,125107943,4.0,10.0,41.16744,,1.0,1.0,1.0,2.0,10,2.0,2.0,10.0,10.0,2.0,10.0,,0,0
23909235,125107943,4.0,10.0,41.16722,,1.0,1.0,1.0,2.0,10,2.0,2.0,10.0,10.0,2.0,10.0,,0,0
23914171,179747869,3.0,3.0,,,3.0,1.0,1.0,1.0,31,2.0,,31.0,31.0,3.0,31.0,,12,35
23919258,179790043,1.0,1.0,41.15606,-8.61999,,3.0,2.0,2.0,1000,2.0,2.0,1000.0,1000.0,2.0,1000.0,,0,0
23920006,179794027,2.0,2.0,41.14568,-8.60368,4.0,2.0,2.0,,91,,,1125.0,1125.0,5.0,1125.0,,17,32
23960317,19557750,1.0,1.0,41.14607,-8.61593,2.0,3.0,1.0,2.0,20,2.0,2.0,20.0,20.0,2.0,20.0,,0,0
23971335,146127474,2.0,4.0,,-8.61915,2.0,3.0,1.0,1.0,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,24,54
23973345,180306104,6.0,6.0,41.14579,-8.59741,2.0,1.0,1.0,2.0,28,2.0,3.0,1125.0,1125.0,2.0,1125.0,,30,52
23975787,180330708,1.0,1.0,41.15372,-8.60886,6.0,3.0,4.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,7,21
23979767,87247743,4.0,4.0,41.14538132365273,-8.605654205585957,6.0,2.0,3.0,1.0,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,,12,25
23989471,180481515,2.0,2.0,41.15182,-8.60352,2.0,1.0,1.0,2.0,31,2.0,2.0,1125.0,1125.0,2.0,1125.0,,12,21
23991236,25359398,3.0,3.0,,-8.61441,2.0,1.0,2.0,2.0,19,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0
23993545,180524495,3.0,3.0,41.14866,-8.60231,4.0,1.0,2.0,2.0,28,2.0,2.0,1125.0,1125.0,2.0,1125.0,,7,12
23993824,143154728,7.0,8.0,41.14825,-8.60296,5.0,1.0,3.0,2.0,28,1.0,2.0,1125.0,1125.0,1.5,1125.0,,27,49
23995563,180545197,2.0,2.0,41.16276,-8.63281,4.0,2.0,2.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,2,4
24009019,17753365,10.0,10.0,,,4.0,2.0,3.0,1.0,6,1.0,1.0,6.0,6.0,1.0,6.0,,29,59
24011531,147948897,5.0,5.0,41.1501,-8.58984,4.0,1.0,2.0,2.0,31,2.0,2.0,31.0,31.0,2.0,31.0,,9,13
24013307,180711007,2.0,2.0,41.1549,-8.60725,6.0,3.0,6.0,2.0,100,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0
24019291,64670636,2.0,3.0,,,6.0,3.0,6.0,2.0,31,2.0,3.0,31.0,1125.0,2.3,546.5,,20,22
24027639,5389044,9.0,14.0,41.14351,-8.62369,3.0,1.0,1.0,3.0,60,3.0,3.0,60.0,60.0,3.0,60.0,,21,37
24029773,103445021,2.0,3.0,41.14402,-8.59961,2.0,2.0,1.0,,1124,,,1125.0,1125.0,5.0,1125.0,,0,0
24036536,116563285,2.0,2.0,41.15323,,4.0,2.0,1.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0
24040387,135030256,5.0,5.0,41.14919,-8.62085,2.0,1.0,1.0,2.0,200,2.0,2.0,200.0,200.0,2.0,200.0,,0,0
24041662,44873097,1.0,1.0,,-8.63714,4.0,2.0,2.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,29,59
24041834,171177892,3.0,3.0,41.15705,-8.62025,4.0,2.0,4.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0
24048809,165419602,1.0,1.0,,,6.0,2.0,4.0,2.0,29,2.0,2.0,29.0,29.0,2.0,29.0,,14,42
24055006,181088054,1.0,1.0,41.1529,-8.60829,4.0,1.0,2.0,3.0,1124,3.0,3.0,1125.0,1125.0,3.0,1125.0,,15,26
24057569,181111502,4.0,4.0,,,2.0,1.0,1.0,,1125,,,1125.0,1125.0,,1125.0,,12,42
24058942,2228036,,,41.14014,-8.61118,3.0,1.0,3.0,1.0,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,,8,28
24058944,2228036,,,41.1401,-8.61084,2.0,0.0,2.0,1.0,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,,9,33
24058946,2228036,,,41.14131,-8.61063,3.0,1.0,3.0,1.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,28,58
24063612,181111502,4.0,4.0,,,4.0,1.0,2.0,,1125,,,1125.0,1125.0,5.0,1125.0,,8,8
24074680,155415275,1.0,1.0,,-8.6045,6.0,3.0,1.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0
24074934,181267074,3.0,3.0,41.16832,-8.62529,1.0,1.0,1.0,3.0,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,,0,0
24079556,35946202,4.0,4.0,41.1561,-8.61009,3.0,1.0,2.0,3.0,30,2.0,3.0,1125.0,1125.0,3.0,1125.0,,16,28
24081717,124699338,13.0,13.0,41.15065,-8.60772,3.0,1.0,3.0,2.0,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,,2,3
24082320,136003909,6.0,6.0,,,2.0,1.0,1.0,2.0,60,2.0,2.0,365.0,365.0,2.0,365.0,,24,54
24097353,56322695,1.0,1.0,41.14985,-8.60438,4.0,2.0,3.0,2.0,90,2.0,2.0,1125.0,1125.0,2.0,1125.0,,5,8
24101980,26326577,6.0,6.0,41.14602,-8.61314,2.0,1.0,1.0,2.0,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,,3,21
24104708,2741450,10.0,12.0,41.1495475769043,-8.612162590026855,3.0,1.0,1.0,1.0,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,,19,29
24104773,2741450,10.0,12.0,41.1495475769043,-8.612162590026855,3.0,1.0,1.0,1.0,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,,8,22
24121083,177165291,6.0,6.0,41.14687,-8.60036,2.0,1.0,1.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,7,21
24136017,181795476,1.0,1.0,41.14806,-8.60778,4.0,1.0,4.0,,1125,,,1125.0,1125.0,5.0,1125.0,,0,0
24150233,181978338,1.0,1.0,41.14606733114002,-8.609551426783502,4.0,1.0,4.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,3,7
24150962,181987359,1.0,1.0,41.14354,-8.61296,2.0,1.0,1.0,2.0,120,2.0,2.0,120.0,120.0,2.0,120.0,,8,38
24151517,61952397,3.0,3.0,41.14126,-8.61132,6.0,2.0,5.0,1.0,240,1.0,3.0,240.0,240.0,1.3,240.0,,30,60
24154011,125993675,2.0,2.0,41.15385,-8.63036,7.0,3.0,5.0,1.0,60,1.0,1.0,1125.0,1125.0,1.0,1125.0,,3,9
24170860,291301373,1.0,1.0,41.16587,,,,5.0,3.0,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,,5,13
24181093,16816071,5.0,6.0,41.14414,-8.61742,3.0,1.0,1.0,,1125,1.0,,1125.0,1125.0,,1125.0,,2,12
24194242,182368701,6.0,6.0,41.14553,-8.61379,4.0,1.0,1.0,2.0,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,,12,25
24195813,182368701,6.0,6.0,41.14553,-8.61379,4.0,1.0,1.0,2.0,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,,11,21
24196640,182368701,6.0,6.0,41.14553,-8.61379,,2.0,4.0,2.0,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,,8,14
24206797,182477523,8.0,8.0,41.16044,-8.60995,5.0,2.0,2.0,2.0,31,2.0,2.0,14.0,1125.0,2.0,573.4,,3,7
24207188,182477523,8.0,8.0,41.16065,-8.61137,5.0,2.0,2.0,2.0,31,2.0,2.0,14.0,1125.0,2.0,576.4,,5,11
24218390,182583773,1.0,1.0,,,5.0,2.0,4.0,3.0,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,,0,0
24227331,16816071,5.0,6.0,41.14448,-8.61686,3.0,3.0,4.0,,1125,1.0,,1125.0,1125.0,,1125.0,,2,11
24230557,182686966,1.0,2.0,41.14691,-8.63143,6.0,3.0,4.0,,1125,,4.0,1125.0,1125.0,4.0,1125.0,,0,0
24242179,182776058,1.0,1.0,,,,,5.0,3.0,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,,4,4
24245865,182806546,9.0,10.0,41.15065,-8.60515,6.0,2.0,4.0,1.0,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0
24281885,5527850,4.0,4.0,41.15021,-8.62358,2.0,1.0,1.0,2.0,30,1.0,2.0,1125.0,1125.0,2.0,1125.0,,7,20
24285423,182477523,8.0,8.0,41.16068,-8.61146,3.0,1.0,1.0,2.0,31,2.0,2.0,31.0,1125.0,2.0,579.5,,17,24
24286476,139110639,,,41.14678,-8.60265,2.0,1.0,1.0,2.0,365,2.0,2.0,365.0,365.0,2.0,365.0,,5,6
24286987,5527850,4.0,4.0,41.15035,-8.62206,2.0,1.0,1.0,2.0,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,,7,27
24287649,183197615,2.0,5.0,41.1601,-8.62199,7.0,3.0,5.0,3.0,360,2.0,3.0,360.0,360.0,3.0,360.0,,29,59
24307472,58778091,5.0,5.0,,,4.0,1.0,1.0,1.0,1125,2.0,,365.0,365.0,3.0,365.0,,22,38
24308940,58778091,5.0,5.0,,,3.0,1.0,1.0,1.0,1125,2.0,,365.0,365.0,3.0,365.0,,14,23
24309017,58778091,5.0,5.0,,,3.0,1.0,1.0,1.0,1125,2.0,,365.0,365.0,3.0,365.0,,19,22
24321190,166237958,17.0,18.0,41.13263,-8.62244,2.0,1.0,1.0,1.0,60,1.0,2.0,1125.0,1125.0,1.0,1125.0,,29,52
24323114,88983460,10.0,11.0,41.15746,-8.61056,4.0,1.0,2.0,2.0,31,2.0,2.0,31.0,31.0,2.0,31.0,,0,0
24324231,32929434,1.0,1.0,41.14472,-8.61817,4.0,1.0,2.0,,1125,3.0,4.0,1125.0,1125.0,4.0,1125.0,,2,2
24326457,87338459,6.0,10.0,,,3.0,1.0,2.0,2.0,730,2.0,2.0,730.0,730.0,2.0,730.0,,3,3
24327455,87338459,6.0,10.0,,,2.0,0.0,1.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,5,5
24333246,181267074,3.0,3.0,41.16832,-8.62529,2.0,1.0,1.0,3.0,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,,0,0
24334174,183600824,1.0,1.0,41.14558,-8.61827,,3.0,4.0,2.0,1123,2.0,2.0,1125.0,1125.0,2.0,1125.0,,4,18
24334434,37860920,17.0,18.0,41.13672,-8.60847,,,6.0,1.0,31,1.0,2.0,31.0,31.0,1.1,31.0,,5,10
24343049,5131426,1.0,1.0,41.16231,-8.60397,4.0,1.0,2.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,10,14
24343199,47191303,,,41.14981,-8.61709,4.0,1.0,2.0,1.0,180,1.0,3.0,1125.0,1125.0,2.7,1125.0,,15,40
24346528,47191303,,,41.14918,-8.61674,4.0,1.0,2.0,1.0,180,1.0,3.0,180.0,180.0,2.7,180.0,,9,28
24363941,176187262,2.0,2.0,41.1432,-8.61006,2.0,1.0,1.0,3.0,28,2.0,,1125.0,1125.0,3.4,1125.0,,17,47
24375894,183960157,1.0,4.0,,,6.0,,5.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,2,2
24388697,184069692,2.0,2.0,41.14733,-8.61321,2.0,0.0,1.0,2.0,270,2.0,2.0,270.0,270.0,2.0,270.0,,2,22
24389439,31849564,6.0,9.0,41.14787,-8.60777,3.0,1.0,2.0,3.0,365,3.0,4.0,1125.0,1125.0,4.0,1125.0,,16,46
24392495,166237958,17.0,18.0,41.13263,-8.62244,1.0,1.0,1.0,1.0,60,1.0,2.0,1125.0,1125.0,1.0,1125.0,,29,52
24393870,166237958,17.0,18.0,41.13263,-8.62244,5.0,3.0,3.0,1.0,1125,1.0,2.0,1125.0,1125.0,1.0,1125.0,,28,51
24395654,12548951,4.0,4.0,,,4.0,1.0,1.0,,90,1.0,,1125.0,1125.0,,1125.0,,17,24
24404482,44253093,6.0,6.0,,-8.64478,4.0,1.0,2.0,,1125,,,1125.0,1125.0,,1125.0,,7,7
24406728,184243783,2.0,2.0,41.1525,-8.61877,3.0,1.0,2.0,3.0,120,3.0,,120.0,120.0,,120.0,,3,3
24408708,184264583,1.0,1.0,,,,3.0,5.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,4,4
24411328,364783572,,,41.17007,-8.60375,4.0,2.0,2.0,1.0,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0
24416688,184351347,1.0,1.0,41.1498,-8.59202,3.0,1.0,2.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,6,9
24418668,108006163,3.0,4.0,41.15662,-8.6179,4.0,2.0,3.0,3.0,30,3.0,3.0,30.0,30.0,3.0,30.0,,20,32
24421087,108006163,3.0,4.0,41.15635,-8.61811,4.0,2.0,3.0,3.0,30,3.0,3.0,30.0,30.0,3.0,30.0,,16,22
24421414,108006163,3.0,4.0,41.15671,-8.61803,4.0,3.0,3.0,3.0,30,3.0,3.0,30.0,30.0,3.0,30.0,,22,34
24428517,13290472,5.0,8.0,41.15421,-8.61376,4.0,1.0,2.0,3.0,30,1.0,3.0,1125.0,1125.0,3.0,1125.0,,11,20
24436078,72153672,2.0,2.0,,,6.0,3.0,5.0,2.0,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,,1,2
24439292,30907275,,,41.149261,-8.60657,4.0,2.0,2.0,2.0,1125,2.0,3.0,1125.0,1125.0,2.2,1125.0,,13,35
24439791,30907275,,,41.14926,-8.60657,4.0,2.0,2.0,2.0,1125,2.0,3.0,1125.0,1125.0,2.2,1125.0,,21,51
24440123,20268729,1.0,1.0,41.1592,-8.63759,2.0,1.0,1.0,1.0,8,1.0,1.0,8.0,8.0,1.0,8.0,,0,0
24444446,13302428,4.0,5.0,41.16891,,2.0,1.0,1.0,,60,,,60.0,60.0,,60.0,,30,60
24449502,77225840,5.0,5.0,41.14999,-8.61127,3.0,2.0,2.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,13,15
24459495,184606744,1.0,2.0,,,4.0,2.0,1.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0
24464984,25966212,10.0,12.0,41.1476,-8.60351,4.0,1.0,1.0,2.0,1124,2.0,2.0,1125.0,1125.0,2.0,1125.0,,25,46
24474056,157043208,1.0,1.0,,-8.60592,2.0,1.0,1.0,1.0,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0,,11,19
24488544,184983188,1.0,1.0,41.13394,-8.60694,4.0,2.0,3.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,11,14
24491682,102684431,1.0,1.0,41.14984,-8.61777,,,5.0,2.0,90,1.0,2.0,31.0,90.0,1.9,31.8,,5,15
24492086,131823510,2.0,2.0,41.149341864266006,-8.610455878078938,6.0,2.0,4.0,2.0,730,1.0,3.0,1125.0,1125.0,2.0,1125.0,,2,5
24496975,184219898,5.0,5.0,41.14972,-8.59658,4.0,2.0,3.0,2.0,31,1.0,2.0,31.0,31.0,2.0,31.0,,4,11
24511562,50280772,1.0,1.0,41.13049,,,2.0,4.0,3.0,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,,15,31
24515076,16922131,,,41.14971,-8.6075,4.0,2.0,3.0,1.0,1125,1.0,2.0,1.0,1125.0,1.8,284.4,,8,18
24515078,16922131,,,41.14969,-8.60744,3.0,1.0,2.0,1.0,1125,1.0,2.0,1.0,1125.0,1.9,175.1,,13,39
24515079,16922131,,,41.14967,-8.60745,2.0,0.0,1.0,1.0,1125,1.0,2.0,1.0,1125.0,1.7,322.0,,9,19
24515080,16922131,,,41.14967,-8.60745,2.0,0.0,1.0,1.0,1125,1.0,2.0,1.0,1125.0,1.8,295.3,,5,23
24515082,16922131,,,41.14967,-8.60745,2.0,0.0,1.0,1.0,1125,1.0,2.0,1.0,1125.0,1.8,237.0,,13,31
24515084,16922131,,,41.14967,-8.60745,3.0,1.0,2.0,1.0,1125,1.0,2.0,1.0,1125.0,1.8,250.7,,4,20
24515085,16922131,,,41.14967,-8.60745,2.0,0.0,1.0,1.0,1125,1.0,2.0,1.0,1125.0,1.7,330.3,,7,17
24515089,16922131,,,41.14997,-8.6082,3.0,1.0,2.0,1.0,1125,1.0,2.0,1.0,1125.0,1.8,251.8,,13,28
24515090,16922131,,,41.14967,-8.60745,2.0,0.0,1.0,1.0,1125,1.0,2.0,1.0,1125.0,1.7,318.9,,7,20
24515091,16922131,,,41.14967,-8.60745,3.0,2.0,2.0,1.0,1125,1.0,2.0,1.0,1125.0,1.8,248.6,,13,35
24515093,16922131,,,41.149708,-8.607496,3.0,1.0,3.0,1.0,1125,1.0,2.0,2.0,1125.0,1.9,199.9,,11,31
24518631,149060639,8.0,9.0,41.13457,-8.61167,4.0,1.0,1.0,2.0,31,2.0,2.0,21.0,31.0,2.0,22.9,,4,7
24520354,134108601,1.0,2.0,41.15685,-8.60857,4.0,1.0,2.0,2.0,30,2.0,2.0,30.0,30.0,2.0,30.0,,0,0
24520728,185228479,1.0,1.0,41.15424,-8.61733,4.0,1.0,2.0,3.0,31,3.0,3.0,31.0,31.0,3.0,31.0,,3,20
24521048,185229778,5.0,5.0,41.16055,-8.64475,6.0,2.0,4.0,2.0,31,2.0,2.0,31.0,31.0,2.0,31.0,,9,17
24536413,97106656,2.0,2.0,,,3.0,1.0,2.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0
24541916,120926656,3.0,3.0,41.1515,-8.61944,3.0,2.0,1.0,,365,,,1125.0,1125.0,,1125.0,,30,60
24554205,166429923,1.0,1.0,,,2.0,1.0,1.0,1.0,30,1.0,1.0,1125.0,1125.0,1.0,1125.0,,1,1
24573217,185655674,1.0,1.0,41.15398,-8.61347,4.0,2.0,4.0,,1125,,4.0,1125.0,1125.0,4.0,1125.0,,8,8
24574971,41352871,1.0,1.0,,-8.63499,6.0,3.0,4.0,3.0,30,3.0,3.0,1125.0,1125.0,3.0,1125.0,,0,0
24577263,171473966,4.0,4.0,,,2.0,1.0,1.0,1.0,31,1.0,2.0,31.0,31.0,1.2,31.0,,17,25
24577469,31413009,1.0,1.0,41.14842,-8.6036,4.0,1.0,2.0,2.0,60,2.0,2.0,60.0,60.0,2.0,60.0,,2,12
24579125,25966212,10.0,12.0,41.1476,-8.60351,3.0,1.0,1.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,4,19
24581399,69541709,16.0,19.0,41.15387,-8.60995,7.0,3.0,4.0,3.0,1125,1.0,3.0,183.0,183.0,3.0,183.0,,7,16
24588808,116210715,1.0,5.0,41.15128,,1.0,2.0,2.0,,600,,,600.0,600.0,,600.0,,0,0
24592210,80789993,1.0,1.0,,,2.0,2.0,2.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0
24592245,61823181,4.0,4.0,41.14431,-8.61441,3.0,0.0,2.0,1.0,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,4,12
24592916,180711007,2.0,2.0,41.15634,-8.60691,5.0,2.0,3.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0
24598886,1266562,17.0,23.0,41.14722,-8.60103,4.0,2.0,3.0,2.0,60,2.0,2.0,14.0,31.0,2.0,15.4,,5,12
24599565,87338459,6.0,10.0,,,2.0,1.0,2.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,4,4
24602850,2251618,13.0,16.0,41.15596,-8.60924,4.0,2.0,2.0,3.0,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,,21,33
24603096,185918467,1.0,3.0,41.15661,-8.60463,4.0,1.0,1.0,1.0,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0
24603313,1229328,2.0,4.0,41.14657,-8.59941,2.0,1.0,1.0,2.0,120,2.0,2.0,1125.0,1125.0,2.0,1125.0,,11,16
